t,segment,target,sample,alarm,j0,j1,j2,j3,j4,j5,x,y,z,a,b,c,q_speed_norm_deg_s,tcp_speed_norm_mm_s,sigma_min,sigma_max,condition,manip_6d,manip_trans
3.45899153,cycle1_default_to_reload,Reload,89,0,49.196777,38.847656,-133.879395,51.394043,76.904297,12.304688,246.319433,230.636493,163.161748,-140.896673,14.1190921,-106.215773,23.343624,23.6490182,,,,,
3.48408532,cycle1_default_to_reload,Reload,90,0,49.108887,38.935547,-133.791504,51.28418,76.552734,12.304688,246.660389,230.672431,163.314698,-141.038162,14.2644525,-105.840821,15.8823444,14.9604814,,,,,
3.50919366,cycle1_default_to_reload,Reload,91,0,48.955078,39.089355,-133.681641,51.086426,76.047363,12.282715,247.182181,230.632223,163.633908,-141.236365,14.437163,-105.305542,23.7089618,24.4145105,,,,,
3.53429866,cycle1_default_to_reload,Reload,92,0,48.867188,39.177246,-133.59375,50.976562,75.695801,12.260742,247.520105,230.667283,163.790958,-141.38722,14.5518223,-104.939615,15.8993401,14.9086381,,,,,
3.55940056,cycle1_default_to_reload,Reload,93,0,48.713379,39.331055,-133.483887,50.778809,75.168457,12.260742,248.029688,230.623881,164.09231,-141.588982,14.7469543,-104.371313,24.4468732,23.6479624,,,,,
3.58449173,cycle1_default_to_reload,Reload,94,0,48.625488,39.418945,-133.395996,50.646973,74.838867,12.260742,248.338846,230.684303,164.277417,-141.695876,14.8524745,-104.013474,15.393631,14.561636,,,,,
3.6096375,cycle1_default_to_reload,Reload,95,0,48.47168,39.572754,-133.286133,50.471191,74.333496,12.216797,248.884487,230.614471,164.608184,-141.903644,15.0121661,-103.49964,23.4468173,25.5262847,,,,,
3.63473034,cycle1_default_to_reload,Reload,96,0,48.383789,39.682617,-133.198242,50.339355,74.003906,12.194824,249.207497,230.692172,164.896234,-141.995233,15.0997493,-103.159109,15.6396983,17.5233722,,,,,
3.65985823,cycle1_default_to_reload,Reload,97,0,48.22998,39.814453,-133.088379,50.163574,73.498535,12.194824,249.732007,230.60132,165.133914,-142.197905,15.2921792,-102.622191,23.1848438,23.2002274,,,,,
3.68495584,cycle1_default_to_reload,Reload,98,0,48.14209,39.924316,-133.000488,50.053711,73.146973,12.172852,250.077456,230.651624,165.40247,-142.313903,15.4056099,-102.266455,16.1194174,17.5490781,,,,,
3.71003985,cycle1_default_to_reload,Reload,99,0,47.988281,40.078125,-132.890625,49.87793,72.641602,12.150879,250.613842,230.577022,165.74512,-142.499511,15.5778934,-101.747015,23.4555184,25.5480209,,,,,
3.73514104,cycle1_default_to_reload,Reload,100,0,47.878418,40.166016,-132.802734,49.746094,72.312012,12.128906,251.003084,230.53678,165.942406,-142.616998,15.6717393,-101.40912,15.634499,17.4587658,,,,,
3.76024175,cycle1_default_to_reload,Reload,101,0,47.746582,40.319824,-132.714844,49.54834,71.806641,12.128906,251.361634,230.523932,166.252869,-142.797454,15.7951689,-100.857338,23.3416299,18.9021927,,,,,
3.7853508,cycle1_default_to_reload,Reload,102,0,47.636719,40.407715,-132.60498,49.438477,71.455078,12.106934,251.824408,230.513197,166.468745,-142.913833,15.9275,-100.511828,16.3245945,20.3417357,,,,,
3.81042624,cycle1_default_to_reload,Reload,103,0,47.548828,40.517578,-132.539062,49.328613,71.125488,12.084961,252.119406,230.503559,166.732749,-143.027025,16.0145355,-100.176679,15.2025957,15.7922757,,,,,
3.83730602,cycle1_default_to_reload,Reload,104,0,47.373047,40.715332,-132.385254,49.086914,70.444336,12.084961,252.698907,230.545364,167.180897,-143.238832,16.2108589,-99.4560051,29.1999282,27.2978787,,,,,
3.86612058,cycle1_default_to_reload,Reload,105,0,47.219238,40.869141,-132.253418,48.911133,69.938965,12.019043,253.272331,230.518534,167.581401,-143.410455,16.3208351,-98.9664224,20.6875765,24.2917371,,,,,
3.89122653,cycle1_default_to_reload,Reload,106,0,47.109375,40.957031,-132.1875,48.779297,69.609375,12.019043,253.600376,230.415542,167.752152,-143.531299,16.4151497,-98.6158937,15.4342657,15.2910657,,,,,
3.91845322,cycle1_default_to_reload,Reload,107,0,46.977539,41.11084,-132.055664,48.581543,69.104004,11.99707,254.0476,230.507023,168.159,-143.660954,16.514148,-98.0958013,21.8345066,22.4587313,,,,,
3.94353724,cycle1_default_to_reload,Reload,108,0,46.867676,41.19873,-131.989746,48.47168,68.774414,11.99707,254.406035,230.377726,168.333147,-143.785347,16.63279,-97.7550216,15.1721065,16.7019403,,,,,
3.96861959,cycle1_default_to_reload,Reload,109,0,46.73584,41.352539,-131.85791,48.317871,68.269043,11.975098,254.915843,230.417895,168.746099,-143.923367,16.7820354,-97.2536989,23.1773332,26.2057841,,,,,
3.99369907,cycle1_default_to_reload,Reload,110,0,46.647949,41.44043,-131.791992,48.14209,67.91748,11.953125,255.072933,230.45676,168.90082,-144.053054,16.7581747,-96.8627651,16.6693507,8.92717759,,,,,
4.01878643,cycle1_default_to_reload,Reload,111,0,46.538086,41.550293,-131.704102,48.054199,67.565918,11.931152,255.519782,230.373743,169.198108,-144.16179,16.897847,-96.5308083,16.1260068,21.6479236,,,,,
4.04485226,cycle1_default_to_reload,Reload,112,0,46.384277,41.704102,-131.594238,47.878418,67.038574,11.931152,256.01549,230.280273,169.556283,-144.326399,17.0557084,-95.9881855,23.2848624,23.7349096,,,,,
4.06994605,cycle1_default_to_reload,Reload,113,0,46.252441,41.835938,-131.484375,47.702637,66.533203,11.90918,256.413593,230.266246,169.839757,-144.500673,17.1414037,-95.464279,23.0173384,19.4836036,,,,,
4.09832692,cycle1_default_to_reload,Reload,114,0,46.098633,41.989746,-131.352539,47.504883,66.005859,11.887207,256.922832,230.248144,170.246066,-144.641871,17.2466723,-94.9336717,21.7881028,22.9633517,,,,,
4.12340784,cycle1_default_to_reload,Reload,115,0,46.010742,42.099609,-131.264648,47.351074,65.67627,11.865234,257.183569,230.328962,170.575672,-144.701336,17.2586836,-94.6010898,15.962749,17.0634098,,,,,
4.14848733,cycle1_default_to_reload,Reload,116,0,45.922852,42.1875,-131.19873,47.263184,65.324707,11.865234,257.464563,230.267243,170.741309,-144.834624,17.3639241,-94.2373537,15.5001657,13.2366305,,,,,
4.1745317,cycle1_default_to_reload,Reload,117,0,45.703125,42.385254,-131.044922,47.021484,64.643555,11.821289,258.177724,230.08507,171.242662,-145.0474,17.5054641,-93.5666868,30.6053004,34.1949037,,,,,
4.19963169,cycle1_default_to_reload,Reload,118,0,45.615234,42.495117,-130.957031,46.889648,64.291992,11.799316,258.456822,230.138885,171.556226,-145.128169,17.5412125,-93.2172827,16.3773477,16.8613037,,,,,
4.22473884,cycle1_default_to_reload,Reload,119,0,45.527344,42.583008,-130.891113,46.779785,63.94043,11.777344,258.698742,230.09773,171.727491,-145.26388,17.5843223,-92.8557387,15.728446,11.9189217,,,,,
4.24984145,cycle1_default_to_reload,Reload,120,0,45.41748,42.692871,-130.803223,46.647949,63.588867,11.777344,259.063373,230.05029,172.044403,-145.335945,17.6720847,-92.5077694,16.5617242,19.3377174,,,,,
4.2749126,cycle1_default_to_reload,Reload,121,0,45.241699,42.890625,-130.649414,46.384277,62.907715,11.733398,259.553257,230.079436,172.560968,-145.522118,17.709169,-91.821371,31.635924,28.4196489,,,,,
4.30001593,cycle1_default_to_reload,Reload,122,0,45.131836,42.978516,-130.561523,46.274414,62.556152,11.733398,259.932103,229.98995,172.781102,-145.622038,17.8113329,-91.472102,16.0920008,17.8145284,,,,,
4.32509089,cycle1_default_to_reload,Reload,123,0,44.978027,43.132324,-130.45166,46.098633,62.006836,11.711426,260.387174,229.877062,173.150631,-145.795481,17.9070638,-90.9224886,24.985453,23.8078063,,,,,
4.35020328,cycle1_default_to_reload,Reload,124,0,44.890137,43.242188,-130.385742,45.966797,61.655273,11.689453,260.601713,229.868639,173.433124,-145.894244,17.9195903,-90.5683473,16.2047426,14.1294491,,,,,
4.3752923,cycle1_default_to_reload,Reload,125,0,44.758301,43.374023,-130.253906,45.791016,61.12793,11.689453,261.013313,229.89002,173.772125,-146.027832,18.0052322,-90.0332328,23.9523931,21.2706738,,,,,
4.40037036,cycle1_default_to_reload,Reload,126,0,44.648438,43.483887,-130.187988,45.65918,60.754395,11.66748,261.301122,229.779986,174.036077,-146.148115,18.0440686,-89.660996,17.1917084,16.1784449,,,,,
4.42545605,cycle1_default_to_reload,Reload,127,0,44.538574,43.571777,-130.100098,45.527344,60.402832,11.66748,261.638113,229.706545,174.265313,-146.236811,18.1066668,-89.3093599,16.3632535,16.5087239,,,,,
4.45055318,cycle1_default_to_reload,Reload,128,0,44.384766,43.725586,-129.990234,45.32959,59.875488,11.623535,262.057382,229.605279,174.670316,-146.389892,18.1289251,-88.7945955,24.5141431,23.575041,,,,,
4.47565866,cycle1_default_to_reload,Reload,129,0,44.296875,43.813477,-129.902344,45.219727,59.501953,11.601562,262.325175,229.608445,174.881931,-146.506792,18.1624766,-88.4229176,16.6750534,13.5956967,,,,,
4.50075507,cycle1_default_to_reload,Reload,130,0,44.143066,43.967285,-129.79248,45.021973,58.974609,11.601562,262.73903,229.502805,175.292509,-146.632332,18.2324987,-87.895855,24.4522249,23.6073965,,,,,
4.5258584,cycle1_default_to_reload,Reload,131,0,44.055176,44.055176,-129.70459,44.912109,58.601074,11.601562,263.003259,229.503523,175.508198,-146.734806,18.2889623,-87.5182588,16.6534939,13.587241,,,,,
4.55094838,cycle1_default_to_reload,Reload,132,0,43.901367,44.208984,-129.594727,44.736328,58.07373,11.557617,263.445488,229.371708,175.925049,-146.886291,18.3288433,-87.0140505,24.2538094,24.7851059,,,,,
4.57604885,cycle1_default_to_reload,Reload,133,0,43.813477,44.318848,-129.506836,44.626465,57.722168,11.535645,263.733071,229.382825,176.269816,-146.955647,18.3614087,-86.6842789,16.1175909,17.8921187,,,,,
4.60164595,cycle1_default_to_reload,Reload,134,0,43.659668,44.472656,-129.396973,44.406738,57.172852,11.535645,264.090161,229.290888,176.668888,-147.08795,18.3900502,-86.1302423,24.9970985,21.2268189,,,,,
4.62675214,cycle1_default_to_reload,Reload,135,0,43.505859,44.604492,-129.243164,44.25293,56.645508,11.491699,264.654206,229.222204,177.084276,-147.214336,18.4585796,-85.6466016,24.1748747,28.0351185,,,,,
4.65212297,cycle1_default_to_reload,Reload,136,0,43.352051,44.758301,-129.155273,44.077148,56.118164,11.491699,265.028837,229.027399,177.467301,-147.359843,18.5315812,-85.121803,23.7812003,22.4703736,,,,,
4.67722487,cycle1_default_to_reload,Reload,137,0,43.26416,44.846191,-129.067383,43.945312,55.766602,11.469727,265.260396,229.039035,177.716401,-147.444877,18.5167156,-84.7799131,16.1641351,13.5568718,,,,,
4.70242977,cycle1_default_to_reload,Reload,138,0,43.110352,45,-128.95752,43.747559,55.239258,11.447754,265.651595,228.913307,178.14978,-147.569907,18.5343777,-84.272289,24.3625665,23.694253,,,,,
4.7275188,cycle1_default_to_reload,Reload,139,0,43.022461,45.087891,-128.869629,43.615723,54.909668,11.425781,265.892514,228.919939,178.423873,-147.635803,18.5147914,-83.9603118,15.4198482,14.5475153,,,,,
4.75409675,cycle1_default_to_reload,Reload,140,0,42.868652,45.263672,-128.759766,43.439941,54.382324,11.425781,266.326709,228.781587,178.967364,-147.7264,18.5920644,-83.4647471,23.0595686,26.6860069,,,,,
4.78241873,cycle1_default_to_reload,Reload,141,0,42.736816,45.395508,-128.649902,43.26416,53.85498,11.381836,266.641182,228.715881,179.306247,-147.883649,18.5669455,-82.9540275,21.1187514,16.4875763,,,,,
4.80751324,cycle1_default_to_reload,Reload,142,0,42.626953,45.505371,-128.562012,43.17627,53.503418,11.381836,267.033841,228.588888,179.671316,-147.94129,18.6673819,-82.6374883,16.0976056,21.9564016,,,,,
4.83259559,cycle1_default_to_reload,Reload,143,0,42.51709,45.593262,-128.496094,43.022461,53.173828,11.381836,267.26577,228.454751,179.903268,-148.017265,18.6591879,-82.3134536,15.7683835,14.1286466,,,,,
4.85769773,cycle1_default_to_reload,Reload,144,0,42.429199,45.703125,-128.408203,42.912598,52.822266,11.359863,267.534148,228.447686,180.269969,-148.076339,18.6691858,-81.9946071,16.1165193,18.1049722,,,,,
4.8827939,cycle1_default_to_reload,Reload,145,0,42.275391,45.834961,-128.29834,42.714844,52.316895,11.315918,267.906342,228.289223,180.637318,-148.21209,18.632659,-81.5200618,23.5583062,21.7733707,,,,,
4.90789461,cycle1_default_to_reload,Reload,146,0,42.1875,45.944824,-128.188477,42.626953,51.987305,11.337891,268.275344,228.308199,181.078628,-148.209196,18.7310196,-81.2329085,15.3628621,22.9303158,,,,,
4.93299031,cycle1_default_to_reload,Reload,147,0,41.989746,46.142578,-128.056641,42.363281,51.28418,11.271973,268.693417,228.104246,181.619524,-148.403626,18.6584784,-80.5714178,32.4664369,28.4274689,,,,,
4.95809102,cycle1_default_to_reload,Reload,148,0,41.879883,46.252441,-127.990723,42.231445,50.95459,11.271973,268.964302,227.952681,181.964725,-148.455863,18.6790939,-80.2691116,15.6592724,18.4949167,,,,,
4.98317504,cycle1_default_to_reload,Reload,149,0,41.748047,46.40625,-127.836914,42.055664,50.449219,11.25,269.399893,227.979978,182.546329,-148.501785,18.6800551,-79.8286641,23.63476,28.9886069,,,,,
5.00828505,cycle1_default_to_reload,Reload,150,0,41.638184,46.494141,-127.770996,41.923828,50.119629,11.228027,269.653842,227.812167,182.789951,-148.588747,18.663116,-79.5228623,15.4565742,15.5266781,,,,,
5.03337646,cycle1_default_to_reload,Reload,151,0,41.550293,46.604004,-127.683105,41.835938,49.768066,11.228027,269.943885,227.772536,183.171886,-148.635039,18.7180627,-79.2073697,15.8838536,19.1785433,,,,,
5.06133676,cycle1_default_to_reload,Reload,152,0,41.352539,46.801758,-127.529297,41.572266,49.086914,11.184082,270.414564,227.597639,183.798442,-148.769849,18.6611114,-78.5906382,28.5514067,28.7168747,,,,,
5.08643317,cycle1_default_to_reload,Reload,153,0,41.286621,46.845703,-127.485352,41.506348,48.933105,11.184082,270.61832,227.483123,183.957437,-148.788419,18.6818798,-78.4598977,7.58231722,11.2638949,,,,,
5.11150575,cycle1_default_to_reload,Reload,154,0,41.088867,47.043457,-127.331543,41.264648,48.251953,11.140137,271.116196,227.281017,184.592005,-148.924584,18.6492716,-77.8501826,31.56121,33.1639835,,,,,
5.13659501,cycle1_default_to_reload,Reload,155,0,41.000977,47.15332,-127.265625,41.154785,47.900391,11.140137,271.307106,227.20206,184.929444,-148.988584,18.6593656,-77.5230266,15.9333776,15.7700741,,,,,
5.16169429,cycle1_default_to_reload,Reload,156,0,40.913086,47.241211,-127.199707,41.000977,47.570801,11.140137,271.429867,227.145435,185.178601,-149.053119,18.5999668,-77.2065567,15.537341,11.2939664,,,,,
5.18678927,cycle1_default_to_reload,Reload,157,0,40.803223,47.351074,-127.089844,40.935059,47.241211,11.118164,271.902521,227.019815,185.644483,-149.073758,18.6836763,-76.9551514,15.4161653,26.9156226,,,,,
5.21234703,cycle1_default_to_reload,Reload,158,0,40.627441,47.548828,-126.936035,40.671387,46.560059,11.096191,272.2658,226.924851,186.288642,-149.186822,18.6048167,-76.3373635,30.9978466,29.1734488,,,,,
5.24251294,cycle1_default_to_reload,Reload,159,0,40.473633,47.702637,-126.826172,40.473633,46.054688,11.052246,272.613981,226.734525,186.793182,-149.284425,18.5372617,-75.8993824,19.7742372,21.2784258,,,,,
5.26760888,cycle1_default_to_reload,Reload,160,0,40.385742,47.790527,-126.738281,40.385742,45.725098,11.030273,272.889412,226.664143,187.106967,-149.343887,18.5428388,-75.6146382,14.9100266,16.8717005,,,,,
5.29270554,cycle1_default_to_reload,Reload,161,0,40.275879,47.900391,-126.672363,40.231934,45.395508,11.030273,273.103203,226.502857,187.467627,-149.386236,18.510585,-75.3251421,15.9767657,17.8994354,,,,,
5.32106781,cycle1_default_to_reload,Reload,162,0,40.078125,48.098145,-126.518555,40.012207,44.692383,11.008301,273.591434,226.251678,188.109507,-149.521207,18.5096108,-74.6993035,28.3168381,29.7815301,,,,,
5.34617281,cycle1_default_to_reload,Reload,163,0,39.990234,48.186035,-126.408691,39.880371,44.362793,10.986328,273.852146,226.25952,188.474069,-149.548893,18.4529089,-74.4285801,15.6321256,17.8554317,,,,,
5.37127233,cycle1_default_to_reload,Reload,164,0,39.880371,48.295898,-126.342773,39.748535,43.989258,10.964355,274.064246,226.077932,188.801988,-149.635314,18.418261,-74.0949231,17.177001,17.1591836,,,,,
5.39639282,cycle1_default_to_reload,Reload,165,0,39.748535,48.449707,-126.210938,39.594727,43.483887,10.964355,274.43604,225.986989,189.377153,-149.685184,18.4303981,-73.663077,23.1255824,27.5026778,,,,,
5.42146778,cycle1_default_to_reload,Reload,166,0,39.638672,48.537598,-126.166992,39.462891,43.132324,10.942383,274.58885,225.740259,189.569561,-149.802691,18.3830889,-73.3307926,16.1102107,13.88659,,,,,
5.44908142,cycle1_default_to_reload,Reload,167,0,39.440918,48.735352,-125.991211,39.221191,42.451172,10.92041,275.098121,225.530752,190.295345,-149.890239,18.3402233,-72.7571192,28.7891404,32.9927396,,,,,
5.47421145,cycle1_default_to_reload,Reload,168,0,39.353027,48.845215,-125.925293,39.111328,42.099609,10.92041,275.264067,225.425622,190.652158,-149.947288,18.3290707,-72.4435948,15.9075719,16.2083151,,,,,
5.49932933,cycle1_default_to_reload,Reload,169,0,39.243164,48.933105,-125.81543,39.001465,41.748047,10.898438,275.620473,225.29962,191.010039,-149.994507,18.3231952,-72.1596175,16.3188079,20.7246171,,,,,
5.52437854,cycle1_default_to_reload,Reload,170,0,39.111328,49.064941,-125.705566,38.825684,41.242676,10.854492,275.875011,225.152075,191.434382,-150.107252,18.2269907,-71.7189456,23.1083169,20.6137548,,,,,
5.54946399,cycle1_default_to_reload,Reload,171,0,39.001465,49.174805,-125.617676,38.693848,40.869141,10.854492,276.131433,225.002095,191.825117,-150.155744,18.2136005,-71.4009896,17.3200414,19.5665638,,,,,
5.57456112,cycle1_default_to_reload,Reload,172,0,38.869629,49.328613,-125.507812,38.540039,40.36377,10.854492,276.425987,224.84121,192.363092,-150.224948,18.2051255,-70.9651699,22.9642732,25.2652328,,,,,
5.5996573,cycle1_default_to_reload,Reload,173,0,38.759766,49.416504,-125.419922,38.38623,40.012207,10.810547,276.649123,224.69086,192.665887,-150.299937,18.0975602,-70.6761326,16.7500435,16.1405832,,,,,
5.62475348,cycle1_default_to_reload,Reload,174,0,38.671875,49.526367,-125.332031,38.276367,39.660645,10.810547,276.863508,224.621275,193.083874,-150.331226,18.0825777,-70.3836074,16.0965524,18.9226368,,,,,
5.65092111,cycle1_default_to_reload,Reload,175,0,38.474121,49.724121,-125.200195,38.012695,38.95752,10.766602,277.177354,224.299374,193.700823,-150.483427,17.9467994,-69.7749797,31.0798188,29.1726165,,,,,
5.67812562,cycle1_default_to_reload,Reload,176,0,38.320312,49.87793,-125.068359,37.858887,38.430176,10.766602,277.58913,224.067603,194.282298,-150.545305,17.9620242,-69.3397141,22.2516741,27.5417043,,,,,
